202 0 clueweb12-0602wb-40-19720 1  2.3410382671499916 run1
246 0 clueweb12-1503wb-12-11339 900  0.015656631771913725 run1
246 0 clueweb12-0403wb-92-03826 901  0.015584953706408746 run1
246 0 clueweb12-1018wb-51-19931 902  0.015407013344702278 run1
246 0 clueweb12-1514wb-58-00057 903  0.015407013344702278 run1
246 0 clueweb12-1018wb-51-19934 904  0.015382171892770389 run1
246 0 clueweb12-1514wb-69-25682 905  0.015382171892770389 run1
246 0 clueweb12-1017wb-85-16663 906  0.015348649886307542 run1
246 0 clueweb12-1514wb-69-25683 907  0.015348649886307542 run1
246 0 clueweb12-1303wb-95-03057 908  0.015348210266965756 run1
246 0 clueweb12-1304wb-13-16365 909  0.015348210266965756 run1
246 0 clueweb12-1304wb-13-16366 910  0.015348210266965756 run1
246 0 clueweb12-1304wb-13-16367 911  0.015348210266965756 run1
246 0 clueweb12-1304wb-13-16368 912  0.015348210266965756 run1
246 0 clueweb12-1304wb-13-16369 913  0.015348210266965756 run1
246 0 clueweb12-0202wb-36-32899 914  0.015230827254323776 run1
246 0 clueweb12-1806wb-82-30494 915  0.015191081593723394 run1
246 0 clueweb12-1018wb-51-19926 916  0.015166137272143733 run1
246 0 clueweb12-1514wb-58-00051 917  0.015166137272143733 run1
246 0 clueweb12-0103wb-10-16813 918  0.015149071397150448 run1
246 0 clueweb12-1211wb-83-27185 919  0.015118102223915263 run1
246 0 clueweb12-0100tw-12-07624 920  0.014999275762972698 run1
246 0 clueweb12-0112wb-65-34543 921  0.014904529348150652 run1
246 0 clueweb12-0612wb-24-07469 922  0.014821413510502883 run1
246 0 clueweb12-1804wb-07-00681 923  0.01474528857918239 run1
246 0 clueweb12-0003wb-12-32848 924  0.01473078129513516 run1
246 0 clueweb12-0405wb-98-20038 925  0.014667092648773071 run1
246 0 clueweb12-0013wb-55-03388 926  0.014622921653748875 run1
246 0 clueweb12-0102wb-70-25965 927  0.014622921653748875 run1
246 0 clueweb12-0817wb-28-00882 928  0.014608060093582814 run1
246 0 clueweb12-0300wb-65-27893 929  0.014607609575915408 run1
246 0 clueweb12-0711wb-76-25359 930  0.0143940885685768 run1
246 0 clueweb12-0200wb-33-04563 931  0.01433785299627711 run1
246 0 clueweb12-0400tw-53-02323 932  0.01428652400218055 run1
246 0 clueweb12-0509wb-36-16776 933  0.014200863487874858 run1
246 0 clueweb12-1200tw-92-19171 934  0.01418966509553568 run1
246 0 clueweb12-1705wb-30-21259 935  0.014115221570663201 run1
246 0 clueweb12-1604wb-08-07908 936  0.014088305922961215 run1
246 0 clueweb12-1606wb-68-13394 937  0.014088305922961215 run1
246 0 clueweb12-0001wb-81-09251 938  0.014056458093595306 run1
246 0 clueweb12-0013wb-75-20593 939  0.013960681643365907 run1
246 0 clueweb12-1200wb-95-00626 940  0.013915408588148942 run1
246 0 clueweb12-0013wb-66-23521 941  0.013827571719075624 run1
246 0 clueweb12-1807wb-41-14720 942  0.013809497783692379 run1
246 0 clueweb12-1813wb-28-03870 943  0.013722476758165882 run1
246 0 clueweb12-1311wb-06-15912 944  0.013695650022770556 run1
246 0 clueweb12-1118wb-63-06100 945  0.013668556722206147 run1
246 0 clueweb12-0502wb-65-22527 946  0.013662371251483531 run1
246 0 clueweb12-0502wb-85-19368 947  0.013662371251483531 run1
246 0 clueweb12-0502wb-85-19374 948  0.013662371251483531 run1
246 0 clueweb12-0503wb-06-01803 949  0.013635842350236701 run1
246 0 clueweb12-0304wb-42-24934 950  0.013609329115883211 run1
246 0 clueweb12-0700tw-32-08628 951  0.013554988288030577 run1
246 0 clueweb12-0710wb-34-05319 952  0.013538075328950473 run1
246 0 clueweb12-0710wb-48-28319 953  0.013500421645326796 run1
246 0 clueweb12-1900wb-72-07191 954  0.013437046472478559 run1
246 0 clueweb12-0107wb-84-27040 955  0.013408157864196782 run1
246 0 clueweb12-0211wb-67-18399 956  0.013401787827418398 run1
246 0 clueweb12-1111wb-02-08888 957  0.013391264238966015 run1
246 0 clueweb12-1513wb-06-28243 958  0.013363777949134457 run1
246 0 clueweb12-0105wb-87-18729 959  0.013168301611272557 run1
246 0 clueweb12-0409wb-65-04764 960  0.013119995730307862 run1
246 0 clueweb12-1118wb-79-27550 961  0.013116999751494258 run1
246 0 clueweb12-0308wb-04-00989 962  0.013034099913548274 run1
246 0 clueweb12-1805wb-09-24816 963  0.013028180405795394 run1
246 0 clueweb12-0406wb-91-20479 964  0.0130217324071793 run1
246 0 clueweb12-0207wb-15-16294 965  0.012997727107900385 run1
246 0 clueweb12-0900tw-66-08791 966  0.012833197616075006 run1
246 0 clueweb12-0001wb-45-09807 967  0.01282955404725206 run1
246 0 clueweb12-0200tw-76-01147 968  0.012799618764135117 run1
246 0 clueweb12-1000wb-32-10500 969  0.012797867814704237 run1
246 0 clueweb12-0907wb-40-04078 970  0.012733639444953586 run1
246 0 clueweb12-0311wb-68-10701 971  0.012675248879934355 run1
246 0 clueweb12-0101wb-70-25960 972  0.012672428474245701 run1
246 0 clueweb12-0308wb-78-14542 973  0.012660418818836576 run1
246 0 clueweb12-0100wb-89-22851 974  0.012644901088797214 run1
246 0 clueweb12-0210wb-95-20401 975  0.012642246658073692 run1
246 0 clueweb12-0410wb-08-25519 976  0.012632440898317982 run1
246 0 clueweb12-0309wb-50-15380 977  0.012532120154026839 run1
246 0 clueweb12-1807wb-28-23203 978  0.012532120154026839 run1
246 0 clueweb12-0002wb-99-13765 979  0.012513989463190297 run1
246 0 clueweb12-0308wb-40-09968 980  0.012508885432315648 run1
246 0 clueweb12-0010wb-91-10771 981  0.012441848575518433 run1
246 0 clueweb12-1909wb-38-08255 982  0.012416013950562941 run1
246 0 clueweb12-0607wb-67-36130 983  0.012412150312080563 run1
246 0 clueweb12-1715wb-37-00240 984  0.01240155344892244 run1
246 0 clueweb12-0403wb-17-33160 985  0.012385693881617608 run1
246 0 clueweb12-1812wb-64-11052 986  0.012304020478759342 run1
246 0 clueweb12-1005wb-03-16157 987  0.012297920699123627 run1
246 0 clueweb12-0103wb-45-23806 988  0.012271947913627478 run1
246 0 clueweb12-0210wb-17-32354 989  0.012234706027248958 run1
246 0 clueweb12-1508wb-36-32004 990  0.012171893693807598 run1
246 0 clueweb12-0405wb-86-17004 991  0.0121161104811484 run1
246 0 clueweb12-0405wb-86-17005 992  0.0121161104811484 run1
246 0 clueweb12-0405wb-86-17006 993  0.0121161104811484 run1
246 0 clueweb12-0406wb-08-04572 994  0.0121161104811484 run1
246 0 clueweb12-0406wb-08-04573 995  0.012114738726937285 run1
246 0 clueweb12-0406wb-08-04574 996  0.012114738726937285 run1
246 0 clueweb12-1803wb-35-12779 997  0.012060372403537887 run1
246 0 clueweb12-1709wb-81-13065 998  0.012057912609752456 run1
246 0 clueweb12-1710wb-11-05308 999  0.012057912609752456 run1
246 0 clueweb12-0201wb-39-32083 1000  0.012044003603999159 run1
246 0 clueweb12-1000wb-42-00043 1001  0.011983292504220722 run1
246 0 clueweb12-1309wb-46-17213 1002  0.011981923279880671 run1
246 0 clueweb12-0301wb-92-26737 1003  0.011716984743835406 run1
246 0 clueweb12-0006wb-88-26772 1004  0.01170680794930461 run1
246 0 clueweb12-1108wb-60-06001 1005  0.011675512941350488 run1
246 0 clueweb12-0209wb-43-15294 1006  0.011658502487908345 run1
246 0 clueweb12-1700wb-66-21122 1007  0.01164482202419767 run1
246 0 clueweb12-1606wb-01-31315 1008  0.011642733183031433 run1
246 0 clueweb12-0300wb-81-23778 1009  0.011619040963635207 run1
246 0 clueweb12-1400wb-04-10976 1010  0.011599737593788842 run1
246 0 clueweb12-1702wb-39-29389 1011  0.01155418137661748 run1
246 0 clueweb12-0800tw-34-20390 1012  0.011522797267581894 run1
246 0 clueweb12-1407wb-81-03033 1013  0.011486263885231322 run1
246 0 clueweb12-0507wb-50-17274 1014  0.011478978085708979 run1
246 0 clueweb12-0206wb-64-29521 1015  0.011449804910305408 run1
246 0 clueweb12-0112wb-20-15660 1016  0.011443478508652783 run1
246 0 clueweb12-0500tw-11-00201 1017  0.01140500950224128 run1
246 0 clueweb12-0003wb-61-31945 1018  0.011386843234966961 run1
246 0 clueweb12-0012wb-94-31402 1019  0.011273059741740383 run1
246 0 clueweb12-1700wb-57-04219 1020  0.011252483028347682 run1
246 0 clueweb12-1206wb-29-25749 1021  0.011127475609627725 run1
246 0 clueweb12-0507wb-50-17276 1022  0.01111878415323628 run1
246 0 clueweb12-1616wb-28-03098 1023  0.011109899026085026 run1
246 0 clueweb12-0201wb-52-05234 1024  0.011101181346994896 run1
246 0 clueweb12-0504wb-40-03101 1025  0.011056274552980517 run1
246 0 clueweb12-1901wb-48-05557 1026  0.011025450362277922 run1
246 0 clueweb12-0102wb-43-32463 1027  0.010992659648932233 run1
246 0 clueweb12-0100wb-44-30245 1028  0.010986532228500429 run1
246 0 clueweb12-0103wb-21-16175 1029  0.010986532228500429 run1
246 0 clueweb12-0713wb-05-29579 1030  0.010737198736015743 run1
246 0 clueweb12-0205wb-31-22765 1031  0.010677494130120877 run1
246 0 clueweb12-1500tw-94-10175 1032  0.010602067481899808 run1
246 0 clueweb12-0409wb-24-00236 1033  0.010587898324239712 run1
246 0 clueweb12-0800wb-29-03800 1034  0.010587898324239712 run1
246 0 clueweb12-0400tw-76-16509 1035  0.010572092807046215 run1
246 0 clueweb12-1201wb-40-13440 1036  0.010527668000346933 run1
246 0 clueweb12-0404wb-51-04306 1037  0.010422028139888722 run1
246 0 clueweb12-0200tw-27-20399 1038  0.010420376863931293 run1
246 0 clueweb12-0200tw-27-20400 1039  0.010420376863931293 run1
246 0 clueweb12-0502wb-85-28661 1040  0.010417128485118445 run1
246 0 clueweb12-0612wb-68-05029 1041  0.010394062738937828 run1
246 0 clueweb12-0710wb-92-00688 1042  0.01039229370961692 run1
246 0 clueweb12-0401tw-10-06105 1043  0.010322714195030336 run1
246 0 clueweb12-1802wb-60-07677 1044  0.010320840609865803 run1
246 0 clueweb12-0711wb-94-01978 1045  0.010300114014351013 run1
246 0 clueweb12-1602wb-13-07991 1046  0.010247946685380614 run1
246 0 clueweb12-0301wb-33-22189 1047  0.010230361864135763 run1
246 0 clueweb12-1910wb-28-14207 1048  0.010113282455794941 run1
246 0 clueweb12-1609wb-99-28275 1049  0.010063214874551146 run1
246 0 clueweb12-0412wb-30-12144 1050  0.010049951385457475 run1
246 0 clueweb12-0105wb-09-33299 1051  0.009946953179282724 run1
246 0 clueweb12-0200tw-91-04020 1052  0.009858498376451431 run1
246 0 clueweb12-0700tw-14-05689 1053  0.009837272427387887 run1
246 0 clueweb12-0310wb-76-26361 1054  0.009834818445059687 run1
246 0 clueweb12-0405wb-70-11124 1055  0.009816780994723355 run1
246 0 clueweb12-0815wb-63-08987 1056  0.009804206051848311 run1
246 0 clueweb12-0203wb-46-25351 1057  0.009643689808726718 run1
246 0 clueweb12-1702wb-43-28359 1058  0.009639936978447216 run1
246 0 clueweb12-1604wb-73-04553 1059  0.009632924546338566 run1
246 0 clueweb12-1316wb-33-24582 1060  0.009631915704680425 run1
246 0 clueweb12-1410wb-71-08038 1061  0.009631915704680425 run1
246 0 clueweb12-0301wb-17-02045 1062  0.009617006474490297 run1
246 0 clueweb12-1109wb-85-21384 1063  0.009616105418885947 run1
246 0 clueweb12-1002wb-12-08552 1064  0.009580511563717066 run1
246 0 clueweb12-0202wb-30-04802 1065  0.009577015540984071 run1
246 0 clueweb12-0800tw-38-09395 1066  0.00956780519162086 run1
246 0 clueweb12-0800tw-38-09396 1067  0.00956780519162086 run1
246 0 clueweb12-1615wb-09-21886 1068  0.009567278177608161 run1
246 0 clueweb12-0003wb-36-29741 1069  0.00955827461187984 run1
246 0 clueweb12-0805wb-37-11384 1070  0.00947124609581463 run1
246 0 clueweb12-1201wb-78-18557 1071  0.00947124609581463 run1
246 0 clueweb12-0300wb-50-05449 1072  0.009392031067421645 run1
246 0 clueweb12-1700tw-08-09303 1073  0.009321449908288516 run1
246 0 clueweb12-0311wb-40-25200 1074  0.009301432108295897 run1
246 0 clueweb12-0311wb-46-23587 1075  0.009301432108295897 run1
246 0 clueweb12-0311wb-60-09175 1076  0.009301432108295897 run1
246 0 clueweb12-0800tw-47-10089 1077  0.009295239523130067 run1
246 0 clueweb12-0109wb-16-01307 1078  0.009227179748279786 run1
246 0 clueweb12-1017wb-80-22367 1079  0.009208894509109911 run1
246 0 clueweb12-0110wb-90-26914 1080  0.009201969397372596 run1
246 0 clueweb12-1003wb-98-11520 1081  0.009169828610184885 run1
246 0 clueweb12-0506wb-00-27596 1082  0.009168122270023879 run1
246 0 clueweb12-1510wb-39-07880 1083  0.009136653234465846 run1
246 0 clueweb12-1709wb-50-12635 1084  0.008913957115580748 run1
246 0 clueweb12-0500wb-38-26840 1085  0.008873755939900162 run1
246 0 clueweb12-0205wb-50-18317 1086  0.008856474996645205 run1
246 0 clueweb12-0812wb-57-24125 1087  0.008808026208568175 run1
246 0 clueweb12-0202wb-83-06936 1088  0.008779720648485263 run1
246 0 clueweb12-0509wb-36-16780 1089  0.008775214590695147 run1
246 0 clueweb12-0401wb-17-18990 1090  0.008761989412163466 run1
246 0 clueweb12-0001wb-13-02899 1091  0.008730139868148905 run1
246 0 clueweb12-0104wb-93-18870 1092  0.008729764972902279 run1
246 0 clueweb12-0011wb-99-04862 1093  0.008706735179415085 run1
246 0 clueweb12-0212wb-31-19511 1094  0.008674964911139513 run1
246 0 clueweb12-1804wb-62-01680 1095  0.008657794516539523 run1
246 0 clueweb12-0210wb-37-21495 1096  0.008577331222581723 run1
246 0 clueweb12-0900tw-28-13656 1097  0.008475923516076813 run1
246 0 clueweb12-0816wb-22-26746 1098  0.008373086460352074 run1
246 0 clueweb12-0207wb-92-34457 1099  0.008271802308663055 run1
246 0 clueweb12-0707wb-02-01160 1100  0.008204543444012648 run1
246 0 clueweb12-1203wb-89-28930 1101  0.008176010534795101 run1
246 0 clueweb12-0708wb-86-10276 1102  0.008053999863134412 run1
246 0 clueweb12-0711wb-54-04899 1103  0.008053999863134412 run1
246 0 clueweb12-0506wb-65-00004 1104  0.008003889710016929 run1
246 0 clueweb12-1913wb-04-15103 1105  0.00796627039438591 run1
246 0 clueweb12-0805wb-35-36460 1106  0.007965444697264757 run1
246 0 clueweb12-0816wb-23-14873 1107  0.007939149373761153 run1
246 0 clueweb12-0000wb-36-05465 1108  0.007919478386702488 run1
246 0 clueweb12-0000wb-36-05465.txt 1109  0.007919478386702488 run1
246 0 clueweb12-0000wb-00-32717 1110  0.007868616586018671 run1
246 0 clueweb12-0000wb-00-32717.txt 1111  0.007868616586018671 run1
246 0 clueweb12-1802wb-68-05084 1112  0.00782027460302979 run1
246 0 clueweb12-1902wb-10-27905 1113  0.007712140440009626 run1
246 0 clueweb12-0300tw-38-01117 1114  0.00770458426324533 run1
246 0 clueweb12-0601wb-05-10633 1115  0.007647786624859825 run1
246 0 clueweb12-0400tw-66-02709 1116  0.007607717767523186 run1
246 0 clueweb12-0101wb-17-01959 1117  0.007605627516125068 run1
246 0 clueweb12-0808wb-30-11741 1118  0.007536478232531551 run1
246 0 clueweb12-0500tw-38-03421 1119  0.007529285592624822 run1
246 0 clueweb12-0807wb-33-21712 1120  0.007515733862409494 run1
246 0 clueweb12-0807wb-56-16512 1121  0.007515733862409494 run1
246 0 clueweb12-0808wb-14-17142 1122  0.007513460952942131 run1
246 0 clueweb12-0800tw-61-07202 1123  0.0075026485203206926 run1
246 0 clueweb12-0405wb-73-02915 1124  0.007496323266522354 run1
246 0 clueweb12-0009wb-63-27897 1125  0.007496323266522354 run1
246 0 clueweb12-0807wb-21-02063 1126  0.007468214651978315 run1
246 0 clueweb12-0807wb-33-21698 1127  0.007437861094197233 run1
246 0 clueweb12-0808wb-92-01815 1128  0.007394623797848448 run1
246 0 clueweb12-1803wb-70-25590 1129  0.007355595551366126 run1
246 0 clueweb12-0800tw-39-05237 1130  0.007306460215583859 run1
246 0 clueweb12-1812wb-03-04382 1131  0.00727484353356915 run1
246 0 clueweb12-0507wb-02-09702 1132  0.007272027489732 run1
246 0 clueweb12-0807wb-11-14857 1133  0.0072436113036072345 run1
246 0 clueweb12-0905wb-28-11558 1134  0.007228800130292499 run1
246 0 clueweb12-0700tw-08-00812 1135  0.007194138113100662 run1
246 0 clueweb12-1311wb-69-20006 1136  0.007174184336599942 run1
246 0 clueweb12-1203wb-58-13078 1137  0.007147520279859584 run1
246 0 clueweb12-0206wb-58-17840 1138  0.007057123520290052 run1
246 0 clueweb12-0506wb-54-27858 1139  0.00700376426229922 run1
246 0 clueweb12-1408wb-88-06717 1140  0.006996960707716799 run1
246 0 clueweb12-1012wb-79-09656 1141  0.0069616390911055636 run1
246 0 clueweb12-1804wb-00-27730 1142  0.0069161579785504395 run1
246 0 clueweb12-0200tw-72-02253 1143  0.006855333593697264 run1
246 0 clueweb12-1804wb-00-27736 1144  0.006852223730135387 run1
246 0 clueweb12-1500tw-94-09765 1145  0.006838940533936102 run1
246 0 clueweb12-1700tw-02-04051 1146  0.006828231766616495 run1
246 0 clueweb12-1905wb-09-36579 1147  0.006787874290542192 run1
246 0 clueweb12-1905wb-46-09873 1148  0.006677747406155834 run1
246 0 clueweb12-0206wb-37-05683 1149  0.006652012831853162 run1
246 0 clueweb12-0602wb-07-28391 1150  0.006504838363708562 run1
246 0 clueweb12-0304wb-88-18324 1151  0.0064888300404908955 run1
246 0 clueweb12-0402wb-24-02466 1152  0.006443036435890696 run1
246 0 clueweb12-1700tw-28-14211 1153  0.00643489822186626 run1
246 0 clueweb12-0402wb-17-00798 1154  0.006418175809022951 run1
246 0 clueweb12-1805wb-00-32090 1155  0.006413325421685393 run1
246 0 clueweb12-1104wb-79-08217 1156  0.006366794046287121 run1
246 0 clueweb12-1415wb-64-04772 1157  0.006341613440501053 run1
246 0 clueweb12-0302wb-51-07386 1158  0.006300077632623509 run1
246 0 clueweb12-0901wb-49-18208 1159  0.006297743533514649 run1
246 0 clueweb12-0101wb-65-28476 1160  0.006256358179067718 run1
246 0 clueweb12-0207wb-28-31271 1161  0.006245210134411811 run1
246 0 clueweb12-0401wb-40-30918 1162  0.006228533296207827 run1
246 0 clueweb12-0401wb-57-15144 1163  0.006228533296207827 run1
246 0 clueweb12-0401wb-57-15149 1164  0.006228533296207827 run1
246 0 clueweb12-0401wb-59-27384 1165  0.006228533296207827 run1
246 0 clueweb12-0402wb-14-27018 1166  0.006228533296207827 run1
246 0 clueweb12-0402wb-14-27021 1167  0.006228533296207827 run1
246 0 clueweb12-0402wb-17-00801 1168  0.006228533296207827 run1
246 0 clueweb12-0402wb-17-00813 1169  0.006228533296207827 run1
246 0 clueweb12-0207wb-32-10484 1170  0.006219646478959427 run1
246 0 clueweb12-1606wb-13-12588 1171  0.006214030525134403 run1
246 0 clueweb12-0402wb-17-00799 1172  0.006206737896898819 run1
246 0 clueweb12-0402wb-17-00795 1173  0.006203812222935105 run1
246 0 clueweb12-1900tw-05-18742 1174  0.006026762534483383 run1
246 0 clueweb12-1900tw-07-15075 1175  0.006026762534483383 run1
246 0 clueweb12-0401wb-00-28962 1176  0.00595513749060827 run1
246 0 clueweb12-1600tw-42-16268 1177  0.005908651390804219 run1
246 0 clueweb12-0907wb-50-13279 1178  0.005907537738270999 run1
246 0 clueweb12-0711wb-60-11846 1179  0.005905715021969463 run1
246 0 clueweb12-1414wb-30-19307 1180  0.0058601375163412905 run1
246 0 clueweb12-1415wb-18-10531 1181  0.0057949755676995965 run1
246 0 clueweb12-0401tw-14-01801 1182  0.005741965344463758 run1
246 0 clueweb12-0401wb-88-07401 1183  0.005718277740147662 run1
246 0 clueweb12-0402wb-17-00804 1184  0.005718277740147662 run1
246 0 clueweb12-0402wb-17-00806 1185  0.005718277740147662 run1
246 0 clueweb12-0402wb-14-27014 1186  0.005714229029448719 run1
246 0 clueweb12-0700wb-41-28464 1187  0.005713549936329743 run1
246 0 clueweb12-0403wb-56-18130 1188  0.005704848696104871 run1
246 0 clueweb12-0402wb-17-00794 1189  0.005700723649471185 run1
246 0 clueweb12-0402wb-17-00800 1190  0.00569643679188744 run1
246 0 clueweb12-0401wb-24-00005 1191  0.005692251144053229 run1
246 0 clueweb12-0402wb-17-00802 1192  0.005689780753999764 run1
246 0 clueweb12-1500tw-52-09183 1193  0.0056419457935811615 run1
246 0 clueweb12-1210wb-72-29192 1194  0.005640266576256038 run1
246 0 clueweb12-1400tw-56-12620 1195  0.005639293293303446 run1
246 0 clueweb12-0401wb-30-17363 1196  0.005612212411816995 run1
246 0 clueweb12-1103wb-29-09186 1197  0.005568256166709061 run1
246 0 clueweb12-1803wb-49-14258 1198  0.005401423739778237 run1
246 0 clueweb12-1904wb-83-19328 1199  0.005379768365858362 run1
246 0 clueweb12-0815wb-87-08839 1200  0.005311433865053939 run1
246 0 clueweb12-1400tw-57-14839 1201  0.005288478054130917 run1
246 0 clueweb12-0712wb-98-02604 1202  0.005206591506198716 run1
246 0 clueweb12-0700tw-23-02332 1203  0.0051947707983765225 run1
246 0 clueweb12-1106wb-90-15022 1204  0.005145033092692247 run1
246 0 clueweb12-0003wb-22-29862 1205  0.0051102139410743866 run1
246 0 clueweb12-0400tw-77-05817 1206  0.005074907884202241 run1
246 0 clueweb12-0000tw-40-10838 1207  0.005010001756399989 run1
246 0 clueweb12-0000tw-40-10838.txt 1208  0.005010001756399989 run1
246 0 clueweb12-0716wb-74-20038 1209  0.0049985855811339195 run1
246 0 clueweb12-1008wb-60-06325 1210  0.004911877168812054 run1
246 0 clueweb12-1710wb-89-11471 1211  0.004902326142222335 run1
246 0 clueweb12-1400tw-75-01847 1212  0.004882893932231131 run1
246 0 clueweb12-0013wb-47-32508 1213  0.004871394363015628 run1
246 0 clueweb12-0013wb-66-25207 1214  0.004871394363015628 run1
246 0 clueweb12-0208wb-53-05628 1215  0.0048499476578289045 run1
246 0 clueweb12-0700wb-41-28465 1216  0.004847212518195328 run1
246 0 clueweb12-0800tw-55-23347 1217  0.004787108105216499 run1
246 0 clueweb12-0204wb-17-00480 1218  0.004765934008100346 run1
246 0 clueweb12-1218wb-04-00345 1219  0.004762489844909159 run1
246 0 clueweb12-1400tw-21-01162 1220  0.004752539320317785 run1
246 0 clueweb12-0205wb-35-24050 1221  0.0047403969412160634 run1
246 0 clueweb12-0400wb-18-04487 1222  0.004716529076588249 run1
246 0 clueweb12-0001wb-20-04942 1223  0.004710939710155887 run1
246 0 clueweb12-1510wb-44-11694 1224  0.004689197447676979 run1
246 0 clueweb12-0104wb-67-05511 1225  0.004630814313257446 run1
246 0 clueweb12-0402wb-82-05235 1226  0.004630814313257446 run1
246 0 clueweb12-0300wb-63-02268 1227  0.004615766679341299 run1
246 0 clueweb12-0203wb-61-27243 1228  0.004517850178042043 run1
246 0 clueweb12-0206wb-71-23133 1229  0.004517850178042043 run1
246 0 clueweb12-1104wb-29-08213 1230  0.00450624713752496 run1
246 0 clueweb12-1104wb-29-08227 1231  0.00450624713752496 run1
246 0 clueweb12-1104wb-63-08767 1232  0.00450624713752496 run1
246 0 clueweb12-1104wb-74-24883 1233  0.00450624713752496 run1
246 0 clueweb12-1105wb-34-12076 1234  0.00450624713752496 run1
246 0 clueweb12-1105wb-30-04997 1235  0.0045060836230217715 run1
246 0 clueweb12-1104wb-86-12986 1236  0.004505756647408144 run1
246 0 clueweb12-0301wb-72-02815 1237  0.004433419393400368 run1
246 0 clueweb12-0913wb-09-12247 1238  0.0044116896619514415 run1
246 0 clueweb12-0701wb-13-12635 1239  0.0041840901947313176 run1
246 0 clueweb12-0107wb-43-27390 1240  0.004134532191072519 run1
246 0 clueweb12-0100wb-63-01174 1241  0.004131141969504984 run1
246 0 clueweb12-0700tw-61-14473 1242  0.004119872384989018 run1
246 0 clueweb12-0901wb-69-00992 1243  0.004108797536680291 run1
246 0 clueweb12-1803wb-38-14664 1244  0.004075778017124859 run1
246 0 clueweb12-0815wb-56-19270 1245  0.0040740226984392735 run1
246 0 clueweb12-1400tw-71-10050 1246  0.0040539469863674965 run1
246 0 clueweb12-1911wb-02-24306 1247  0.003975321064878848 run1
246 0 clueweb12-0104wb-60-10323 1248  0.003937875814265684 run1
246 0 clueweb12-0200tw-62-11581 1249  0.0039031225953011783 run1
246 0 clueweb12-0209wb-37-30731 1250  0.0038305588364192533 run1
246 0 clueweb12-0700wb-39-31209 1251  0.003811335927950149 run1
246 0 clueweb12-1807wb-67-21484 1252  0.003775824425029888 run1
246 0 clueweb12-0610wb-32-17503 1253  0.0037743903286670383 run1
246 0 clueweb12-0104wb-93-18871 1254  0.003770338469544313 run1
246 0 clueweb12-0103wb-49-18276 1255  0.0037468488434908957 run1
246 0 clueweb12-0402wb-24-20086 1256  0.0037468488434908957 run1
246 0 clueweb12-1901wb-46-09870 1257  0.0037428790836062545 run1
246 0 clueweb12-0412wb-34-25025 1258  0.003602267376296333 run1
246 0 clueweb12-1802wb-57-09173 1259  0.003591335068477155 run1
246 0 clueweb12-0305wb-34-10672 1260  0.0035819779651146593 run1
246 0 clueweb12-1006wb-17-21364 1261  0.003571712537184378 run1
246 0 clueweb12-0006wb-79-17098 1262  0.0035498015760393035 run1
246 0 clueweb12-0105wb-09-33303 1263  0.0035415039634603233 run1
246 0 clueweb12-1508wb-95-18436 1264  0.0035187824427942794 run1
246 0 clueweb12-0716wb-97-06307 1265  0.0034884041042520042 run1
246 0 clueweb12-1510wb-38-02558 1266  0.0034110437436313387 run1
246 0 clueweb12-0004wb-51-26499 1267  0.0033292490624572445 run1
246 0 clueweb12-0207wb-68-24357 1268  0.0032912000123490387 run1
246 0 clueweb12-1112wb-22-06680 1269  0.003233804064397359 run1
246 0 clueweb12-1112wb-71-02492 1270  0.0031784662169262704 run1
246 0 clueweb12-0900tw-41-19545 1271  0.0031308712441928638 run1
246 0 clueweb12-1012wb-63-19337 1272  0.0031285923307715464 run1
246 0 clueweb12-0105wb-01-30277 1273  0.003118680955558593 run1
246 0 clueweb12-0803wb-56-08843 1274  0.0030845586333742474 run1
246 0 clueweb12-0102wb-56-21781 1275  0.0029396948748362036 run1
246 0 clueweb12-1507wb-64-20720 1276  0.0029282558228628957 run1
246 0 clueweb12-0403wb-14-21533 1277  0.0028202582257734112 run1
246 0 clueweb12-1301wb-53-25827 1278  0.0028176761847535144 run1
246 0 clueweb12-0207wb-94-04420 1279  0.0028169655159634966 run1
246 0 clueweb12-0105wb-61-21824 1280  0.00281048553017918 run1
246 0 clueweb12-0402wb-70-26477 1281  0.00281048553017918 run1
246 0 clueweb12-0105wb-53-18409 1282  0.0028098319126590994 run1
246 0 clueweb12-0311wb-82-23894 1283  0.0027867609860495156 run1
246 0 clueweb12-0402wb-30-08361 1284  0.0027367343508721653 run1
246 0 clueweb12-0807wb-82-24366 1285  0.0027265929206264526 run1
246 0 clueweb12-0011wb-62-03765 1286  0.0027264154870027275 run1
246 0 clueweb12-0011wb-17-26705 1287  0.002683622656875423 run1
246 0 clueweb12-0012wb-15-12275 1288  0.002683622656875423 run1
246 0 clueweb12-1804wb-00-27745 1289  0.002679033021658973 run1
246 0 clueweb12-0609wb-35-03549 1290  0.0026691235098885886 run1
246 0 clueweb12-0801wb-96-03606 1291  0.00266622545720453 run1
246 0 clueweb12-0000wb-43-00491 1292  0.00266622545720453 run1
246 0 clueweb12-0000wb-43-00491.txt 1293  0.00266622545720453 run1
246 0 clueweb12-1510wb-29-22867 1294  0.002663531566997943 run1
246 0 clueweb12-1705wb-38-15996 1295  0.0026628871985190086 run1
246 0 clueweb12-0813wb-88-21848 1296  0.0026561722216301353 run1
246 0 clueweb12-1807wb-06-24750 1297  0.0026461872057742227 run1
246 0 clueweb12-0100tw-40-18868 1298  0.002614279633247152 run1
246 0 clueweb12-1300tw-02-06003 1299  0.002614279633247152 run1
