202 0 clueweb12-1701wb-32-00144 1  29.312009596891578 run1
246 0 clueweb12-0402wb-17-00794 1121  1.6839508547013835 run1
246 0 clueweb12-0402wb-17-00804 1122  1.6839508547013835 run1
246 0 clueweb12-0402wb-17-00806 1123  1.6839508547013835 run1
246 0 clueweb12-0401wb-24-00005 1124  1.6826240598810933 run1
246 0 clueweb12-1505wb-53-10738 1125  1.682291013896652 run1
246 0 clueweb12-0013wb-47-32508 1126  1.6809016630854077 run1
246 0 clueweb12-0013wb-66-25207 1127  1.6809016630854077 run1
246 0 clueweb12-0402wb-17-00800 1128  1.6804173752627942 run1
246 0 clueweb12-0403wb-92-03826 1129  1.6724490437888488 run1
246 0 clueweb12-0901wb-49-18208 1130  1.6712560498016105 run1
246 0 clueweb12-1008wb-60-06325 1131  1.6699053531100145 run1
246 0 clueweb12-0401wb-30-17363 1132  1.6699053531100145 run1
246 0 clueweb12-0212wb-31-19511 1133  1.6684511629448147 run1
246 0 clueweb12-0402wb-17-00802 1134  1.665564059060231 run1
246 0 clueweb12-0104wb-67-05511 1135  1.6626059196103806 run1
246 0 clueweb12-0402wb-82-05235 1136  1.6626059196103806 run1
246 0 clueweb12-0800tw-57-00770 1137  1.6613474311720053 run1
246 0 clueweb12-1905wb-09-36579 1138  1.6602226452393096 run1
246 0 clueweb12-1303wb-95-03057 1139  1.647605995284374 run1
246 0 clueweb12-1304wb-13-16365 1140  1.647605995284374 run1
246 0 clueweb12-1304wb-13-16366 1141  1.647605995284374 run1
246 0 clueweb12-1304wb-13-16367 1142  1.647605995284374 run1
246 0 clueweb12-1304wb-13-16368 1143  1.647605995284374 run1
246 0 clueweb12-1304wb-13-16369 1144  1.647605995284374 run1
246 0 clueweb12-0300wb-81-23778 1145  1.6423476179292453 run1
246 0 clueweb12-1103wb-29-09186 1146  1.638413695728408 run1
246 0 clueweb12-1804wb-00-27730 1147  1.6362481755771823 run1
246 0 clueweb12-0207wb-27-19411 1148  1.6329488760738506 run1
246 0 clueweb12-0700tw-08-00812 1149  1.6322591490313676 run1
246 0 clueweb12-1019wb-52-05371 1150  1.6314869872510178 run1
246 0 clueweb12-1109wb-85-21384 1151  1.6268538733097202 run1
246 0 clueweb12-1803wb-35-12779 1152  1.626419002872063 run1
246 0 clueweb12-0011wb-99-04862 1153  1.6223846024458835 run1
246 0 clueweb12-0205wb-50-18317 1154  1.618382644182666 run1
246 0 clueweb12-0800tw-38-09395 1155  1.6175126741660626 run1
246 0 clueweb12-0800tw-38-09396 1156  1.6175126741660626 run1
246 0 clueweb12-0100wb-44-30245 1157  1.607275617317852 run1
246 0 clueweb12-0103wb-21-16175 1158  1.607275617317852 run1
246 0 clueweb12-0713wb-05-29579 1159  1.6009288011878653 run1
246 0 clueweb12-1807wb-85-10975 1160  1.600806194342061 run1
246 0 clueweb12-0101wb-65-28476 1161  1.5976503148623336 run1
246 0 clueweb12-1104wb-29-08213 1162  1.5894797882531164 run1
246 0 clueweb12-1104wb-29-08227 1163  1.5894797882531164 run1
246 0 clueweb12-1104wb-63-08767 1164  1.5894797882531164 run1
246 0 clueweb12-1104wb-74-24883 1165  1.5894797882531164 run1
246 0 clueweb12-1104wb-86-12986 1166  1.5894797882531164 run1
246 0 clueweb12-1105wb-30-04997 1167  1.5894797882531164 run1
246 0 clueweb12-1105wb-34-12076 1168  1.5894797882531164 run1
246 0 clueweb12-0805wb-37-11384 1169  1.5863053736262365 run1
246 0 clueweb12-1201wb-78-18557 1170  1.5863053736262365 run1
246 0 clueweb12-1118wb-63-06100 1171  1.5851815977260633 run1
246 0 clueweb12-0103wb-49-18276 1172  1.5833113608787375 run1
246 0 clueweb12-0402wb-24-20086 1173  1.5833113608787375 run1
246 0 clueweb12-1407wb-81-03033 1174  1.5805153228451494 run1
246 0 clueweb12-0103wb-45-23806 1175  1.5800011467467647 run1
246 0 clueweb12-0200tw-62-11581 1176  1.5778490709115127 run1
246 0 clueweb12-0800tw-47-10089 1177  1.57496695713512 run1
246 0 clueweb12-0003wb-22-29862 1178  1.5732323981000862 run1
246 0 clueweb12-0201wb-52-05234 1179  1.573136357456569 run1
246 0 clueweb12-1108wb-60-06001 1180  1.5516571378483064 run1
246 0 clueweb12-1118wb-79-27550 1181  1.5402904944407045 run1
246 0 clueweb12-1602wb-13-07991 1182  1.538245251859098 run1
246 0 clueweb12-1804wb-07-00681 1183  1.537403401855093 run1
246 0 clueweb12-0605wb-89-05594 1184  1.5358024938258161 run1
246 0 clueweb12-0800tw-55-23347 1185  1.5285553918533588 run1
246 0 clueweb12-0012wb-94-31402 1186  1.5260500028421233 run1
246 0 clueweb12-1802wb-60-07677 1187  1.5239749218652905 run1
246 0 clueweb12-0104wb-60-10323 1188  1.5221091374356135 run1
246 0 clueweb12-1803wb-49-14258 1189  1.5218029534831348 run1
246 0 clueweb12-0300wb-63-02268 1190  1.5207192892551322 run1
246 0 clueweb12-0700wb-41-28464 1191  1.5185565842284932 run1
246 0 clueweb12-1908wb-52-06038.html 1192  1.5179363876555896 run1
246 0 clueweb12-0200tw-27-20399 1193  1.5178908950649446 run1
246 0 clueweb12-0200tw-27-20400 1194  1.5178908950649446 run1
246 0 clueweb12-0813wb-88-21848 1195  1.51424399801437 run1
246 0 clueweb12-0310wb-76-26361 1196  1.5042475192341724 run1
246 0 clueweb12-0105wb-61-21824 1197  1.4991464487470398 run1
246 0 clueweb12-0402wb-70-26477 1198  1.4991464487470398 run1
246 0 clueweb12-1017wb-80-22367 1199  1.495972831230036 run1
246 0 clueweb12-0105wb-53-18409 1200  1.4928586121271505 run1
246 0 clueweb12-0300tw-38-01117 1201  1.4928586121271505 run1
246 0 clueweb12-0206wb-58-17840 1202  1.486551494823235 run1
246 0 clueweb12-1415wb-64-04772 1203  1.4806044923295296 run1
246 0 clueweb12-0406wb-97-02347 1204  1.4781181920223492 run1
246 0 clueweb12-0001wb-27-33452 1205  1.4781181920223492 run1
246 0 clueweb12-0900tw-28-13656 1206  1.473693480216702 run1
246 0 clueweb12-1803wb-38-14664 1207  1.471234454764572 run1
246 0 clueweb12-0301wb-72-02815 1208  1.4694465878645624 run1
246 0 clueweb12-0710wb-92-00688 1209  1.450251065090756 run1
246 0 clueweb12-1012wb-63-19337 1210  1.4495826867859418 run1
246 0 clueweb12-0100tw-12-07624 1211  1.4454094348194535 run1
246 0 clueweb12-0006wb-88-26772 1212  1.4390903147594498 run1
246 0 clueweb12-0700wb-41-28465 1213  1.433926785312862 run1
246 0 clueweb12-0304wb-42-24934 1214  1.4337113366099163 run1
246 0 clueweb12-0209wb-37-30731 1215  1.4333819806842631 run1
246 0 clueweb12-1510wb-38-02558 1216  1.4272337153888395 run1
246 0 clueweb12-0708wb-86-10276 1217  1.4216782322334969 run1
246 0 clueweb12-0711wb-54-04899 1218  1.4216782322334969 run1
246 0 clueweb12-0712wb-98-02604 1219  1.4049175958357283 run1
246 0 clueweb12-0711wb-60-11846 1220  1.4030643970139682 run1
246 0 clueweb12-1400tw-75-01847 1221  1.4016824155108676 run1
246 0 clueweb12-0610wb-32-17503 1222  1.3909644289602485 run1
246 0 clueweb12-0506wb-65-00004 1223  1.382858115074173 run1
246 0 clueweb12-0700tw-61-14473 1224  1.381066905602781 run1
246 0 clueweb12-1900tw-05-18742 1225  1.3809300982827 run1
246 0 clueweb12-1900tw-07-15075 1226  1.3809300982827 run1
246 0 clueweb12-1203wb-58-13078 1227  1.372355265968253 run1
246 0 clueweb12-0507wb-02-09702 1228  1.3651780372961766 run1
246 0 clueweb12-0000wb-00-32717 1229  1.349514947001408 run1
246 0 clueweb12-0000wb-00-32717.txt 1230  1.349514947001408 run1
246 0 clueweb12-0103wb-09-17796 1231  1.3478115176815086 run1
246 0 clueweb12-0104wb-93-18870 1232  1.3459042231958136 run1
246 0 clueweb12-0107wb-84-27040 1233  1.3412757867491858 run1
246 0 clueweb12-1102wb-44-02160 1234  1.3386499898386706 run1
246 0 clueweb12-0901wb-69-00992 1235  1.3353364947645012 run1
246 0 clueweb12-0200tw-76-01147 1236  1.332712869634385 run1
246 0 clueweb12-0010wb-91-10771 1237  1.3237508886150366 run1
246 0 clueweb12-1112wb-22-06680 1238  1.3175046782666815 run1
246 0 clueweb12-1803wb-70-25590 1239  1.3100120511206839 run1
246 0 clueweb12-0400tw-77-05817 1240  1.3095741722711003 run1
246 0 clueweb12-0200tw-72-02253 1241  1.3032981784541473 run1
246 0 clueweb12-0803wb-56-08843 1242  1.3013702471531077 run1
246 0 clueweb12-1411wb-58-08134 1243  1.3010930308019157 run1
246 0 clueweb12-1411wb-81-25737 1244  1.3010930308019157 run1
246 0 clueweb12-1412wb-17-24994 1245  1.3010930308019157 run1
246 0 clueweb12-1705wb-38-15996 1246  1.297180852159084 run1
246 0 clueweb12-0305wb-34-10672 1247  1.285468597134379 run1
246 0 clueweb12-0405wb-73-02915 1248  1.2830311212822887 run1
246 0 clueweb12-0009wb-63-27897 1249  1.2830311212822887 run1
246 0 clueweb12-1804wb-00-27736 1250  1.2788932712830057 run1
246 0 clueweb12-0004wb-51-26499 1251  1.2689880950294388 run1
246 0 clueweb12-0907wb-50-13279 1252  1.2612862051720095 run1
246 0 clueweb12-0400tw-66-02709 1253  1.2472604115818793 run1
246 0 clueweb12-0302wb-13-01977 1254  1.2463403216755078 run1
246 0 clueweb12-1512wb-62-09814 1255  1.2461721912379533 run1
246 0 clueweb12-0000wb-36-05465 1256  1.2352219857086675 run1
246 0 clueweb12-0000wb-36-05465.txt 1257  1.2352219857086675 run1
246 0 clueweb12-1112wb-71-02492 1258  1.227555480091461 run1
246 0 clueweb12-0500tw-38-03421 1259  1.220668047891802 run1
246 0 clueweb12-1203wb-89-28930 1260  1.2026808446619952 run1
246 0 clueweb12-0710wb-34-05319 1261  1.1926471975076756 run1
246 0 clueweb12-0710wb-48-28319 1262  1.1917761054922036 run1
246 0 clueweb12-0506wb-54-27858 1263  1.1755139975545668 run1
246 0 clueweb12-0208wb-53-05628 1264  1.1669781256333562 run1
246 0 clueweb12-0112wb-19-34575 1265  1.1650894381601935 run1
246 0 clueweb12-0112wb-19-34589 1266  1.1650894381601935 run1
246 0 clueweb12-0112wb-26-18607 1267  1.1650894381601935 run1
246 0 clueweb12-0112wb-26-18621 1268  1.1650894381601935 run1
246 0 clueweb12-0112wb-37-33292 1269  1.1650894381601935 run1
246 0 clueweb12-0112wb-45-22127 1270  1.1650894381601935 run1
246 0 clueweb12-0112wb-53-13583 1271  1.1650894381601935 run1
246 0 clueweb12-0112wb-61-17558 1272  1.1650894381601935 run1
246 0 clueweb12-0112wb-61-17572 1273  1.1650894381601935 run1
246 0 clueweb12-0200wb-09-11513 1274  1.1650894381601935 run1
246 0 clueweb12-0200wb-17-15577 1275  1.1650894381601935 run1
246 0 clueweb12-0200wb-24-25472 1276  1.1650894381601935 run1
246 0 clueweb12-1805wb-00-32090 1277  1.1479603640825846 run1
246 0 clueweb12-0403wb-56-18130 1278  1.1448783054229628 run1
246 0 clueweb12-1807wb-67-21484 1279  1.1364977762591562 run1
246 0 clueweb12-0401tw-14-01801 1280  1.1160919012596129 run1
246 0 clueweb12-1809wb-56-20508 1281  1.1110227607039564 run1
246 0 clueweb12-1116wb-18-41176 1282  1.09994451124666 run1
246 0 clueweb12-1606wb-13-12588 1283  1.098365104660691 run1
246 0 clueweb12-1415wb-18-10531 1284  1.0855240331077998 run1
246 0 clueweb12-0800tw-34-20390 1285  1.065448241245196 run1
246 0 clueweb12-1600tw-42-16268 1286  1.053916901551613 run1
246 0 clueweb12-0000tw-40-10838 1287  1.0518777401436903 run1
246 0 clueweb12-0000tw-40-10838.txt 1288  1.0518777401436903 run1
246 0 clueweb12-1400tw-21-01162 1289  1.034516327727837 run1
246 0 clueweb12-1005wb-35-25753 1290  1.0339841475205886 run1
246 0 clueweb12-1901wb-46-09870 1291  1.0159578603620287 run1
246 0 clueweb12-0006wb-79-17098 1292  1.0151228403285997 run1
246 0 clueweb12-1118wb-77-23080 1293  1.0143003932236283 run1
246 0 clueweb12-1118wb-28-08278 1294  1.0128396938704485 run1
246 0 clueweb12-0107wb-00-12757 1295  1.011734096207331 run1
246 0 clueweb12-1907wb-71-03386 1296  1.0095693463135555 run1
246 0 clueweb12-0109wb-61-07769 1297  1.008866364358001 run1
246 0 clueweb12-0302wb-51-07386 1298  1.0084824835024015 run1
246 0 clueweb12-1913wb-04-28152 1299  1.0058864980704516 run1
246 0 clueweb12-1508wb-95-18436 1300  1.0042927170737155 run1
246 0 clueweb12-1116wb-23-09751 1301  0.9994235709856103 run1
246 0 clueweb12-0405wb-40-20452 1302  0.99208526623111 run1
246 0 clueweb12-1802wb-68-05084 1303  0.9905362024690082 run1
246 0 clueweb12-0304wb-88-18324 1304  0.9825225036112726 run1
246 0 clueweb12-0900tw-41-19545 1305  0.9745597544719269 run1
246 0 clueweb12-1804wb-00-27745 1306  0.9657454429411564 run1
246 0 clueweb12-0011wb-17-26705 1307  0.9612511997450494 run1
246 0 clueweb12-0012wb-15-12275 1308  0.9612511997450494 run1
246 0 clueweb12-1507wb-64-20720 1309  0.9588079661385694 run1
246 0 clueweb12-1012wb-55-12894 1310  0.9568102287821066 run1
246 0 clueweb12-0403wb-14-21533 1311  0.9507494511473682 run1
246 0 clueweb12-0311wb-82-23894 1312  0.9416959182760416 run1
246 0 clueweb12-1911wb-02-24306 1313  0.9400683143655151 run1
246 0 clueweb12-1400tw-57-14839 1314  0.926457550870124 run1
246 0 clueweb12-0815wb-56-19270 1315  0.9233121017058051 run1
246 0 clueweb12-1501wb-44-08479 1316  0.9163643686567889 run1
246 0 clueweb12-1414wb-30-19307 1317  0.9079275899166938 run1
246 0 clueweb12-0412wb-34-25025 1318  0.8988970806948614 run1
246 0 clueweb12-0104wb-93-18871 1319  0.8966742083182415 run1
246 0 clueweb12-0011wb-62-03765 1320  0.8889799885259473 run1
246 0 clueweb12-0402wb-30-08361 1321  0.8871674542790312 run1
246 0 clueweb12-1606wb-37-15302 1322  0.8830806396496187 run1
246 0 clueweb12-0105wb-09-33303 1323  0.8729289903269514 run1
246 0 clueweb12-0608wb-96-06615 1324  0.8670520171715246 run1
246 0 clueweb12-1400tw-71-10050 1325  0.8588012062128831 run1
246 0 clueweb12-1508wb-95-24119 1326  0.8209567032126461 run1
246 0 clueweb12-0207wb-94-04420 1327  0.8162499444783868 run1
246 0 clueweb12-1314wb-04-32538 1328  0.8156264512769521 run1
246 0 clueweb12-1510wb-44-11694 1329  0.8110955822370393 run1
246 0 clueweb12-0411wb-41-17266 1330  0.8075814680130625 run1
246 0 clueweb12-1204wb-32-17248 1331  0.7968925369056032 run1
246 0 clueweb12-1301wb-53-25827 1332  0.7722294950694615 run1
246 0 clueweb12-1200tw-54-19348 1333  0.7680881504510032 run1
246 0 clueweb12-0105wb-01-30277 1334  0.7603544899043126 run1
246 0 clueweb12-1812wb-71-23071 1335  0.7541132920492979 run1
246 0 clueweb12-0701wb-13-12635 1336  0.7179496490605604 run1
246 0 clueweb12-0205wb-35-24050 1337  0.7146017491460855 run1
246 0 clueweb12-0807wb-82-24366 1338  0.7106794207134437 run1
246 0 clueweb12-1606wb-98-14014 1339  0.7089453389563848 run1
246 0 clueweb12-1607wb-17-04574 1340  0.7089453389563848 run1
246 0 clueweb12-1207wb-93-11707 1341  0.7057514460634143 run1
246 0 clueweb12-0203wb-61-27243 1342  0.6956308558478609 run1
246 0 clueweb12-0206wb-71-23133 1343  0.6956308558478609 run1
246 0 clueweb12-1606wb-13-12594 1344  0.6879348973934579 run1
246 0 clueweb12-1606wb-98-13992 1345  0.6879348973934579 run1
246 0 clueweb12-0506wb-62-22811 1346  0.6639792915790496 run1
246 0 clueweb12-0011wb-70-24278 1347  0.6577249315869531 run1
246 0 clueweb12-0200wb-25-30603 1348  0.6562716329829636 run1
246 0 clueweb12-1002wb-28-10594 1349  0.6487948196999613 run1
246 0 clueweb12-1807wb-16-03152 1350  0.6162660588260572 run1
246 0 clueweb12-1807wb-11-13673 1351  0.6140050504269143 run1
246 0 clueweb12-0609wb-35-03549 1352  0.6134367089311935 run1
246 0 clueweb12-0100tw-40-18868 1353  0.6058130592184137 run1
246 0 clueweb12-1300tw-02-06003 1354  0.6058130592184137 run1
246 0 clueweb12-1415wb-77-16473 1355  0.5807406563037375 run1
246 0 clueweb12-0601wb-50-26715 1356  0.5478177715487955 run1
246 0 clueweb12-1913wb-33-16047 1357  0.5337001090279656 run1
246 0 clueweb12-1803wb-39-19775 1358  0.49067360223655165 run1
246 0 clueweb12-0904wb-37-09629 1359  0.4883466463134806 run1
246 0 clueweb12-1808wb-41-07805 1360  0.4883466463134806 run1
246 0 clueweb12-1500wb-48-07444 1361  0.40108336253203625 run1
246 0 clueweb12-1210wb-85-30030 1362  0.34718562189292435 run1
246 0 clueweb12-0604wb-31-08206 1363  0.3089955500569869 run1
246 0 clueweb12-0605wb-56-11894 1364  0.3083708940786307 run1
246 0 clueweb12-0604wb-50-28765 1365  0.30832637242225486 run1
246 0 clueweb12-1910wb-55-03347 1366  0.2923300641804078 run1
246 0 clueweb12-0403wb-07-17425 1367  0.2920106044090614 run1
246 0 clueweb12-0200wb-94-12905 1368  0.22271659623574158 run1
246 0 clueweb12-1309wb-19-15124 1369  0.21830108537228712 run1
250 0 clueweb12-1802wb-92-24344 1  12.428772667036842 run1
250 0 clueweb12-1115wb-75-16507 2  11.700603236563564 run1
250 0 clueweb12-1118wb-76-09805 3  11.700603236563564 run1
250 0 clueweb12-1113wb-06-18527 4  11.440086281238521 run1
250 0 clueweb12-0202wb-04-04092 5  11.321218457292751 run1
250 0 clueweb12-1406wb-20-08950 6  11.246451128836732 run1
250 0 clueweb12-0500wb-13-32760 7  11.145704596768379 run1
250 0 clueweb12-0104wb-96-02576 8  11.129461484358014 run1
250 0 clueweb12-0205wb-86-05142 9  11.092125382422104 run1
250 0 clueweb12-1413wb-73-26852 10  11.041240723036791 run1
250 0 clueweb12-0103wb-76-13379 11  11.038434536466996 run1
250 0 clueweb12-0104wb-68-33874 12  11.021219267156344 run1
250 0 clueweb12-0412wb-12-24874 13  10.962757110442398 run1
250 0 clueweb12-0412wb-34-10920 14  10.962757110442398 run1
250 0 clueweb12-1600wb-34-12183 15  10.927382503241802 run1
250 0 clueweb12-0004wb-96-07276 16  10.882680165545745 run1
250 0 clueweb12-0402wb-35-37729 17  10.882680165545745 run1
250 0 clueweb12-0402wb-48-25734 18  10.882680165545745 run1
250 0 clueweb12-0402wb-48-25739 19  10.882680165545745 run1
250 0 clueweb12-1901wb-48-05557 20  10.830457189244147 run1
250 0 clueweb12-1413wb-88-10079 21  10.526576355345359 run1
250 0 clueweb12-0012wb-11-29675 22  10.341130135594026 run1
250 0 clueweb12-0712wb-10-08622 23  10.338505180249639 run1
250 0 clueweb12-0104wb-79-05346 24  10.333328800325775 run1
250 0 clueweb12-0914wb-17-13650 25  10.319792111298044 run1
250 0 clueweb12-0412wb-18-27232 26  10.202269158008823 run1
250 0 clueweb12-1602wb-06-13049 27  10.195933373915052 run1
250 0 clueweb12-0107wb-99-13861 28  10.179957711209351 run1
250 0 clueweb12-1118wb-25-01736 29  10.149226324678986 run1
250 0 clueweb12-0105wb-81-10801 30  10.12394405808471 run1
250 0 clueweb12-0002wb-47-34079 31  10.11300276801583 run1
250 0 clueweb12-0412wb-17-24230 32  10.043747799862048 run1
250 0 clueweb12-1115wb-74-01063 33  10.032742548699495 run1
250 0 clueweb12-1108wb-51-10234 34  9.990013073404555 run1
250 0 clueweb12-1906wb-56-13338 35  9.937150098929955 run1
250 0 clueweb12-0108wb-07-13236 36  9.886299040373999 run1
250 0 clueweb12-0500wb-28-26763 37  9.85240151251748 run1
250 0 clueweb12-0001wb-38-31641 38  9.83141631989909 run1
250 0 clueweb12-1901wb-17-30353 39  9.807123439331697 run1
250 0 clueweb12-0412wb-14-05557 40  9.799902349192639 run1
250 0 clueweb12-1303wb-69-18251 41  9.795752323003377 run1
250 0 clueweb12-0611wb-48-04578 42  9.7866438259644 run1
250 0 clueweb12-0906wb-64-15878 43  9.782982813689586 run1
250 0 clueweb12-1600wb-08-00979 44  9.773382624329013 run1
250 0 clueweb12-0705wb-39-02251 45  9.766348538497102 run1
250 0 clueweb12-0918wb-27-10287 46  9.758367388858613 run1
250 0 clueweb12-1600wb-09-16837 47  9.733914473103413 run1
250 0 clueweb12-0107wb-03-14032 48  9.733086410748033 run1
250 0 clueweb12-0107wb-11-11264 49  9.733086410748033 run1
250 0 clueweb12-0412wb-22-00704 50  9.729561288922005 run1
250 0 clueweb12-0412wb-09-03724 51  9.670845853450583 run1
250 0 clueweb12-0412wb-22-00700 52  9.655332336625907 run1
250 0 clueweb12-1006wb-61-00337 53  9.647638500579742 run1
250 0 clueweb12-0412wb-17-24223 54  9.645188164087633 run1
250 0 clueweb12-1600wb-23-12993 55  9.644851263689327 run1
250 0 clueweb12-0815wb-63-08987 56  9.643057281100534 run1
250 0 clueweb12-0412wb-20-20826 57  9.638750250542769 run1
250 0 clueweb12-0412wb-19-05873 58  9.628890850491537 run1
250 0 clueweb12-0412wb-17-24220 59  9.628829713088976 run1
250 0 clueweb12-1600wb-09-16847 60  9.628273648296517 run1
250 0 clueweb12-0815wb-87-20871 61  9.621146285891925 run1
250 0 clueweb12-0815wb-63-08988 62  9.619803016677828 run1
250 0 clueweb12-0412wb-09-03723 63  9.618450766075775 run1
250 0 clueweb12-0412wb-14-17935 64  9.602882703905008 run1
250 0 clueweb12-0412wb-22-00708 65  9.600115876248308 run1
250 0 clueweb12-0412wb-19-05872 66  9.595792061139875 run1
250 0 clueweb12-0815wb-87-20872 67  9.591711562341526 run1
250 0 clueweb12-0412wb-17-24219 68  9.58764347059348 run1
250 0 clueweb12-0501wb-63-09360 69  9.578863328288342 run1
250 0 clueweb12-0412wb-22-00701 70  9.574215962119867 run1
250 0 clueweb12-0412wb-13-01117 71  9.572585788700355 run1
250 0 clueweb12-0412wb-19-05874 72  9.57103495209006 run1
250 0 clueweb12-1600wb-04-19682 73  9.570573215444677 run1
250 0 clueweb12-0412wb-19-05875 74  9.567195155233849 run1
250 0 clueweb12-0206wb-38-20681 75  9.56113629618144 run1
250 0 clueweb12-0815wb-87-20870 76  9.553761326420439 run1
250 0 clueweb12-1600wb-40-03175 77  9.551388582797417 run1
250 0 clueweb12-0411wb-99-16156 78  9.546262485889606 run1
250 0 clueweb12-0412wb-20-20822 79  9.531018277172038 run1
250 0 clueweb12-0107wb-44-09854 80  9.492730331684342 run1
250 0 clueweb12-0402wb-69-17666 81  9.49035144948554 run1
250 0 clueweb12-1600wb-08-00978 82  9.48005739894851 run1
250 0 clueweb12-0401wb-75-13715 83  9.423150566168795 run1
250 0 clueweb12-0411wb-98-03808 84  9.389818198696302 run1
250 0 clueweb12-0004wb-93-27469 85  9.36239334531275 run1
250 0 clueweb12-1600wb-09-16841 86  9.35925919827423 run1
250 0 clueweb12-0813wb-43-02321 87  9.339633733760433 run1
250 0 clueweb12-1400wb-79-28607 88  9.335686491601852 run1
250 0 clueweb12-0412wb-17-24226 89  9.302914799439176 run1
250 0 clueweb12-0303wb-03-26390 90  9.28129422590223 run1
250 0 clueweb12-0211wb-67-14500 91  9.26783758359634 run1
250 0 clueweb12-0900tw-98-21762 92  9.267390942757487 run1
250 0 clueweb12-0902wb-45-06945 93  9.242410080025538 run1
250 0 clueweb12-0410wb-88-19112 94  9.24168146133942 run1
250 0 clueweb12-1600wb-09-16844 95  9.231295320681241 run1
250 0 clueweb12-0009wb-00-28932 96  9.224300403261974 run1
250 0 clueweb12-0412wb-13-01107 97  9.222186613108548 run1
250 0 clueweb12-1413wb-72-08271 98  9.221551966530145 run1
250 0 clueweb12-0106wb-36-17768 99  9.215587850382756 run1
250 0 clueweb12-1600wb-09-16840 100  9.189933073408309 run1
250 0 clueweb12-0412wb-20-20831 101  9.16007058616939 run1
250 0 clueweb12-0007wb-16-14856 102  9.127727991528742 run1
250 0 clueweb12-0201wb-32-28175 103  9.103241220703048 run1
250 0 clueweb12-0404wb-03-05862 104  9.050089477459466 run1
250 0 clueweb12-0403wb-96-09051 105  9.031839207310508 run1
250 0 clueweb12-0403wb-96-09052 106  9.022020836037527 run1
250 0 clueweb12-0203wb-35-17836 107  9.017575437602495 run1
250 0 clueweb12-0700tw-14-05689 108  9.003782464218123 run1
250 0 clueweb12-0404wb-96-09874 109  9.000768889081392 run1
250 0 clueweb12-0009wb-88-18105 110  9.000768889081392 run1
250 0 clueweb12-1209wb-76-00789 111  9.000768889081392 run1
250 0 clueweb12-0407wb-33-27066 112  8.982344146072318 run1
250 0 clueweb12-0001wb-31-07763 113  8.933341042938144 run1
250 0 clueweb12-1602wb-13-07991 114  8.922650721566182 run1
250 0 clueweb12-0704wb-77-25051 115  8.919279877285629 run1
250 0 clueweb12-0700wb-41-28464 116  8.877680647875474 run1
250 0 clueweb12-0101wb-14-06815 117  8.872222938166834 run1
250 0 clueweb12-1600wb-09-16838 118  8.836082785096512 run1
250 0 clueweb12-1600wb-09-16848 119  8.829995777260397 run1
250 0 clueweb12-1600wb-23-12991 120  8.82757858877487 run1
250 0 clueweb12-1600wb-23-12992 121  8.82375075202783 run1
250 0 clueweb12-1802wb-60-07677 122  8.814831471375715 run1
250 0 clueweb12-0011wb-25-13555 123  8.813622103923533 run1
250 0 clueweb12-1913wb-33-30020 124  8.777172706079323 run1
250 0 clueweb12-1602wb-13-07993 125  8.752782311281198 run1
250 0 clueweb12-0700wb-41-28465 126  8.712014295671244 run1
250 0 clueweb12-1411wb-17-27105 127  8.688277467360924 run1
250 0 clueweb12-1407wb-14-19984 128  8.657465699078545 run1
250 0 clueweb12-1018wb-80-15198 129  8.587124942923616 run1
250 0 clueweb12-0105wb-36-06898 130  8.569612641471133 run1
250 0 clueweb12-1409wb-55-07729 131  8.425599289550217 run1
250 0 clueweb12-0900tw-28-13656 132  8.418485952268338 run1
250 0 clueweb12-0402wb-69-17667 133  8.283374237544537 run1
250 0 clueweb12-1907wb-71-03386 134  8.27745552257566 run1
250 0 clueweb12-1810wb-24-22652 135  8.234890953806921 run1
250 0 clueweb12-1001wb-45-26799 136  8.228012681573325 run1
250 0 clueweb12-1511wb-66-02968 137  8.152970440960528 run1
250 0 clueweb12-0402wb-69-17651 138  8.118009459884325 run1
250 0 clueweb12-0103wb-45-23812 139  8.115647645510176 run1
250 0 clueweb12-1511wb-82-03104 140  8.064597983843736 run1
250 0 clueweb12-0507wb-50-17276 141  7.9263910101210495 run1
250 0 clueweb12-0411wb-41-17266 142  7.888509439613152 run1
250 0 clueweb12-1802wb-68-05084 143  7.879195503328795 run1
250 0 clueweb12-0711wb-88-02111 144  7.76548717136123 run1
250 0 clueweb12-0507wb-50-17274 145  7.696312382346012 run1
250 0 clueweb12-0804wb-38-25395 146  7.551241380709853 run1
250 0 clueweb12-1511wb-33-16320 147  7.551241380709853 run1
250 0 clueweb12-1208wb-74-15972 148  7.41895572967261 run1
250 0 clueweb12-1408wb-44-13069 149  7.224977687413157 run1
250 0 clueweb12-0406wb-57-25540 150  7.146714988914047 run1
250 0 clueweb12-1302wb-03-00217 151  7.103049691197738 run1
250 0 clueweb12-1508wb-96-28386 152  7.084824711162582 run1
250 0 clueweb12-0208wb-20-31789 153  6.870097446587873 run1
250 0 clueweb12-0504wb-60-11104 154  6.867149792110249 run1
250 0 clueweb12-0208wb-34-06680 155  6.823572667834608 run1
250 0 clueweb12-1413wb-16-05242 156  6.821087338328131 run1
250 0 clueweb12-1602wb-02-02632 157  6.810981282579432 run1
250 0 clueweb12-0304wb-07-00054 158  6.809095151323763 run1
250 0 clueweb12-0304wb-60-11014 159  6.809095151323763 run1
250 0 clueweb12-0601wb-51-12990 160  6.789577098823694 run1
